SampleName	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-E2-A1IL_T	BRCA	Other cancers	-0.00540029170169309
TCGA-E2-A1IN_T	BRCA	Other cancers	-0.0140314126574698
TCGA-E2-A1IO_T	BRCA	Other cancers	-0.0511960225315177
TCGA-E2-A1IU_T	BRCA	Other cancers	-0.0341437360752962
TCGA-E2-A1L6_T	BRCA	Other cancers	-0.0503504082572576
TCGA-E2-A1L7_T	BRCA	Other cancers	-0.0295741460928789
TCGA-E2-A1L8_T	BRCA	Other cancers	-0.0223609518201651
TCGA-E2-A1L9_T	BRCA	Other cancers	-0.0531642620483419
TCGA-E2-A1LA_T	BRCA	Other cancers	-0.00586048654992288
TCGA-E2-A1LB_T	BRCA	Other cancers	0.0100676840300252
TCGA-E2-A1LE_T	BRCA	Other cancers	-0.0385020153095068
TCGA-E2-A1LG_T	BRCA	Other cancers	-0.136428078214048
TCGA-E2-A1LH_T	BRCA	Other cancers	-0.085546848277012
TCGA-E2-A1LI_T	BRCA	Other cancers	-0.10295330673772
TCGA-E2-A1LK_T	BRCA	Other cancers	-0.158165892178749
TCGA-E2-A1LL_T	BRCA	Other cancers	-0.17912174961083
TCGA-E2-A1LS_T	BRCA	Other cancers	-0.112780016855656
TCGA-E2-A2P5_T	BRCA	Other cancers	-0.00505414752946631
TCGA-E2-A2P6_T	BRCA	Other cancers	0.0587376752097337
TCGA-E2-A3DX_T	BRCA	Other cancers	-0.0509184821152078
TCGA-E2-A56Z_T	BRCA	Other cancers	0.0549404500057764
TCGA-E2-A570_T	BRCA	Other cancers	-0.0616182892539888
TCGA-E2-A572_T	BRCA	Other cancers	-0.00963799583826763
TCGA-E2-A573_T	BRCA	Other cancers	-0.10737144492426
TCGA-E2-A574_T	BRCA	Other cancers	-0.125794416836617
TCGA-E2-A576_T	BRCA	Other cancers	0.0152185512706574
TCGA-E2-A9RU_T	BRCA	Other cancers	-0.0133881805458503
TCGA-E3-A3DY_T	THCA	Other cancers	-0.0730497644096801
TCGA-E3-A3DZ_T	THCA	Other cancers	-0.0689902452096749
TCGA-E3-A3E0_T	THCA	Other cancers	-0.0814550788737888
TCGA-E3-A3E1_T	THCA	Other cancers	-0.0764614412995739
TCGA-E3-A3E2_T	THCA	Other cancers	-0.0704214110328261
TCGA-E3-A3E3_T	THCA	Other cancers	-0.0837691405567836
TCGA-E3-A3E5_T	THCA	Other cancers	-0.0696355849247381
TCGA-E5-A2PC_T	BLCA (Ba/Sq)	Squamous cancers	-0.156250551467322
TCGA-E5-A4TZ_T	BLCA (Ba/Sq)	Squamous cancers	-0.164657435656386
TCGA-E5-A4U1_T	BLCA (Others)	Other cancers	-0.0187351049373166
TCGA-E6-A1LX_T	UCEC	Other cancers	0.0686259586901294
TCGA-E6-A1LZ_T	UCEC	Other cancers	0.0575018111447773
TCGA-E6-A1M0_T	UCEC	Other cancers	-0.0496520165709265
TCGA-E6-A2P8_T	UCEC	Other cancers	-0.0152346522237055
TCGA-E6-A2P9_T	UCEC	Other cancers	0.044957924025242
TCGA-E6-A8L9_T	UCEC	Other cancers	-0.0866960955527273
TCGA-E7-A3X6_T	BLCA (Ba/Sq)	Squamous cancers	-0.110850904950988
TCGA-E7-A3Y1_T	BLCA (Others)	Other cancers	-0.0483278309009221
TCGA-E7-A4IJ_T	BLCA (Others)	Other cancers	-0.026732142981538
TCGA-E7-A4XJ_T	BLCA (Others)	Other cancers	0.0135433057206914
TCGA-E7-A519_T	BLCA (Others)	Other cancers	-0.0268297251804755
TCGA-E7-A541_T	BLCA (Others)	Other cancers	-0.0812571855904423
TCGA-E7-A5KE_T	BLCA (Others)	Other cancers	0.00470179757572647
TCGA-E7-A5KF_T	BLCA (Others)	Other cancers	0.00244139839003521
TCGA-E7-A677_T	BLCA (Others)	Other cancers	-0.062412829519716
TCGA-E7-A678_T	BLCA (Others)	Other cancers	-0.0512748854549995
TCGA-E7-A6MD_T	BLCA (Others)	Other cancers	-0.0600594198988915
TCGA-E7-A6ME_T	BLCA (Others)	Other cancers	0.0277192961761906
TCGA-E7-A6MF_T	BLCA (Others)	Other cancers	-0.0634624836354863
TCGA-E7-A7DU_T	BLCA (Others)	Other cancers	-0.0327476151861869
TCGA-E7-A7DV_T	BLCA (Ba/Sq)	Squamous cancers	-0.0422338155392027
TCGA-E7-A7PW_T	BLCA (Others)	Other cancers	-0.0096562075884421
TCGA-E7-A7XN_T	BLCA (Ba/Sq)	Squamous cancers	-0.130092292728303
TCGA-E7-A85H_T	BLCA (Others)	Other cancers	-0.00740655892851438
TCGA-E7-A8O7_T	BLCA (Others)	Other cancers	-0.0278066459604492
TCGA-E7-A8O8_T	BLCA (Others)	Other cancers	0.0175662189279707
TCGA-E7-A97P_T	BLCA (Ba/Sq)	Squamous cancers	-0.151325795927077
TCGA-E7-A97Q_T	BLCA (Others)	Other cancers	0.0523774074321421
TCGA-E8-A242_T	THCA	Other cancers	-0.0761851929456893
TCGA-E8-A2EA_T	THCA	Other cancers	-0.0687052972306704
TCGA-E8-A2JQ_T	THCA	Other cancers	-0.07109720256109
TCGA-E8-A3X7_T	THCA	Other cancers	-0.080877506963745
TCGA-E8-A413_T	THCA	Other cancers	-0.0712252507420785
TCGA-E8-A414_T	THCA	Other cancers	-0.0696951375988288
TCGA-E8-A415_T	THCA	Other cancers	-0.0683790132277112
TCGA-E8-A416_T	THCA	Other cancers	-0.0611290536191373
TCGA-E8-A417_T	THCA	Other cancers	-0.076205162452743
TCGA-E8-A418_T	THCA	Other cancers	-0.0800388532026184
TCGA-E8-A419_T	THCA	Other cancers	-0.0643044903305684
TCGA-E8-A432_T	THCA	Other cancers	-0.0660653150030331
TCGA-E8-A433_T	THCA	Other cancers	-0.0807385145850082
TCGA-E8-A434_T	THCA	Other cancers	-0.072721744379574
TCGA-E8-A436_T	THCA	Other cancers	-0.0693742903276413
TCGA-E8-A437_T	THCA	Other cancers	-0.0716590970466766
TCGA-E8-A438_T	THCA	Other cancers	-0.0715692263564475
TCGA-E8-A44K_T	THCA	Other cancers	-0.0742716613246965
TCGA-E8-A44M_T	THCA	Other cancers	-0.0652096223314331
TCGA-E9-A1N3_T	BRCA	Other cancers	0.00536924156936991
TCGA-E9-A1N4_T	BRCA	Other cancers	-0.0121003489098771
TCGA-E9-A1N5_T	BRCA	Other cancers	-0.0189817475521098
TCGA-E9-A1N6_T	BRCA	Other cancers	-0.0529248776885659
TCGA-E9-A1N8_T	BRCA	Other cancers	-0.230361533719966
TCGA-E9-A1N9_T	BRCA	Other cancers	-0.0480826315905601
TCGA-E9-A1NA_T	BRCA	Other cancers	-0.0239404825595829
TCGA-E9-A1NC_T	BRCA	Other cancers	-0.108270826303318
TCGA-E9-A1ND_T	BRCA	Other cancers	-0.0895659081535974
TCGA-E9-A1NE_T	BRCA	Other cancers	-0.0711625932060058
TCGA-E9-A1NF_T	BRCA	Other cancers	-0.0242976145391334
TCGA-E9-A1NG_T	BRCA	Other cancers	-0.0737228289275105
TCGA-E9-A1NH_T	BRCA	Other cancers	-0.0323389643106906
TCGA-E9-A1NI_T	BRCA	Other cancers	-0.0194550918184713
TCGA-E9-A1QZ_T	BRCA	Other cancers	-0.0465503760891048
TCGA-E9-A1R0_T	BRCA	Other cancers	-0.038194570235825
TCGA-E9-A1R2_T	BRCA	Other cancers	-0.0229865666205155
TCGA-E9-A1R3_T	BRCA	Other cancers	-0.0136182564641341
TCGA-E9-A1R4_T	BRCA	Other cancers	-0.00622995452874919
TCGA-E9-A1R5_T	BRCA	Other cancers	-0.039814210610306
TCGA-E9-A1R6_T	BRCA	Other cancers	-0.0197581679565134
TCGA-E9-A1R7_T	BRCA	Other cancers	0.0273722884477428
TCGA-E9-A1RA_T	BRCA	Other cancers	-0.0269760523074616
TCGA-E9-A1RB_T	BRCA	Other cancers	-0.0558263451771183
TCGA-E9-A1RC_T	BRCA	Other cancers	-0.00222720626811379
TCGA-E9-A1RD_T	BRCA	Other cancers	-0.0168354798749776
TCGA-E9-A1RE_T	BRCA	Other cancers	0.0417447128253918
TCGA-E9-A1RF_T	BRCA	Other cancers	-0.0147829853536987
TCGA-E9-A1RG_T	BRCA	Other cancers	-0.0258862682509333
TCGA-E9-A1RH_T	BRCA	Other cancers	-0.0983037485551892
TCGA-E9-A1RI_T	BRCA	Other cancers	-0.051425686755902
TCGA-E9-A226_T	BRCA	Other cancers	-0.0588222784931172
TCGA-E9-A227_T	BRCA	Other cancers	-0.013840398177949
TCGA-E9-A228_T	BRCA	Other cancers	0.0305498506337896
TCGA-E9-A229_T	BRCA	Other cancers	-0.0387686406863825
TCGA-E9-A22A_T	BRCA	Other cancers	-0.0302278849617518
TCGA-E9-A22B_T	BRCA	Other cancers	0.0212485958543451
TCGA-E9-A22D_T	BRCA	Other cancers	0.00143386740039497
TCGA-E9-A22E_T	BRCA	Other cancers	-0.021541711643463
TCGA-E9-A22G_T	BRCA	Other cancers	-0.190202958465279
TCGA-E9-A22H_T	BRCA	Other cancers	-0.00871834424801954
TCGA-E9-A243_T	BRCA	Other cancers	-0.0530071527837522
TCGA-E9-A244_T	BRCA	Other cancers	-0.147457738191662
TCGA-E9-A245_T	BRCA	Other cancers	-0.0344220674298613
TCGA-E9-A247_T	BRCA	Other cancers	-0.00148428489735053
TCGA-E9-A248_T	BRCA	Other cancers	-0.032368687033299
TCGA-E9-A249_T	BRCA	Other cancers	-0.0261904760260079
TCGA-E9-A24A_T	BRCA	Other cancers	-0.00649309074968307
TCGA-E9-A295_T	BRCA	Other cancers	-0.0473760782667856
TCGA-E9-A2JS_T	BRCA	Other cancers	0.0137620545721744
TCGA-E9-A2JT_T	BRCA	Other cancers	-0.0317299341228705
TCGA-E9-A3HO_T	BRCA	Other cancers	0.00648671113455457
TCGA-E9-A3Q9_T	BRCA	Other cancers	-0.0020333131018172
TCGA-E9-A3QA_T	BRCA	Other cancers	-0.0929528096602169
TCGA-E9-A3X8_T	BRCA	Other cancers	-0.0623971092635642
TCGA-E9-A54X_T	BRCA	Other cancers	-0.0393451978963679
TCGA-E9-A54Y_T	BRCA	Other cancers	0.0319897249016081
TCGA-E9-A5FK_T	BRCA	Other cancers	-0.0344505888186674
TCGA-E9-A5FL_T	BRCA	Other cancers	-0.169346404344007
TCGA-E9-A5UO_T	BRCA	Other cancers	0.0566939409667054
TCGA-E9-A5UP_T	BRCA	Other cancers	0.000194485576344716
TCGA-E9-A6HE_T	BRCA	Other cancers	-0.0621379776231369
TCGA-EA-A1QS_T	CESC (Sq)	Squamous cancers	-0.215446029832028
TCGA-EA-A1QT_T	CESC (Sq)	Squamous cancers	-0.275622471924814
TCGA-EA-A3HQ_T	CESC (Sq)	Squamous cancers	-0.236652821979092
TCGA-EA-A3HR_T	CESC (Sq)	Squamous cancers	-0.292975186757801
TCGA-EA-A3HS_T	CESC (Sq)	Squamous cancers	-0.325196908713259
TCGA-EA-A3HT_T	CESC (Sq)	Squamous cancers	-0.260034027539148
TCGA-EA-A3HU_T	CESC (Others)	Other cancers	-0.183671286525517
TCGA-EA-A3QD_T	CESC (Sq)	Squamous cancers	-0.161625728822745
TCGA-EA-A3QE_T	CESC (Sq)	Squamous cancers	-0.180798700785973
TCGA-EA-A3Y4_T	CESC (Sq)	Squamous cancers	-0.118204340786855
TCGA-EA-A410_T	CESC (Sq)	Squamous cancers	-0.00603863468203059
TCGA-EA-A411_T	CESC (Sq)	Squamous cancers	-0.118250930376401
TCGA-EA-A439_T	CESC (Sq)	Squamous cancers	-0.0389295686110924
TCGA-EA-A43B_T	CESC (Sq)	Squamous cancers	-0.13515460420211
TCGA-EA-A44S_T	CESC (Others)	Other cancers	-0.269481695765726
TCGA-EA-A4BA_T	CESC (Others)	Other cancers	-0.0143912315037977
TCGA-EA-A50E_T	CESC (Others)	Other cancers	-0.165658060508767
TCGA-EA-A556_T	CESC (Others)	Other cancers	-0.096446709091814
TCGA-EA-A5FO_T	CESC (Sq)	Squamous cancers	-0.248815840256959
TCGA-EA-A5O9_T	CESC (Sq)	Squamous cancers	-0.378128837020868
TCGA-EA-A5ZD_T	CESC (Sq)	Squamous cancers	-0.193483669687733
TCGA-EA-A5ZE_T	CESC (Sq)	Squamous cancers	-0.197511835697693
TCGA-EA-A5ZF_T	CESC (Sq)	Squamous cancers	-0.0646733655673152
TCGA-EA-A6QX_T	CESC (Sq)	Squamous cancers	-0.183172822977854
TCGA-EA-A78R_T	CESC (Sq)	Squamous cancers	-0.190140068094385
TCGA-EA-A97N_T	CESC (Sq)	Squamous cancers	-0.277313363632183
TCGA-EB-A1NK_T	SKCM	Other cancers	-0.116119444093775
TCGA-EB-A24C_T	SKCM	Other cancers	-0.132232296457425
TCGA-EB-A24D_T	SKCM	Other cancers	-0.0922340530973246
TCGA-EB-A299_T	SKCM	Other cancers	-0.13319416822344
TCGA-EB-A3HV_T	SKCM	Other cancers	-0.147417530133705
TCGA-EB-A3XB_T	SKCM	Other cancers	-0.0694269190983655
TCGA-EB-A3XC_T	SKCM	Other cancers	-0.131642068869302
TCGA-EB-A3XD_T	SKCM	Other cancers	-0.132301975393801
TCGA-EB-A3XE_T	SKCM	Other cancers	-0.109393628230779
TCGA-EB-A3XF_T	SKCM	Other cancers	-0.0980447509763257
TCGA-EB-A3Y6_T	SKCM	Other cancers	-0.111576821219043
TCGA-EB-A3Y7_T	SKCM	Other cancers	-0.0705873866352886
TCGA-EB-A41A_T	SKCM	Other cancers	-0.118389524420927
TCGA-EB-A41B_T	SKCM	Other cancers	-0.0981301623193068
TCGA-EB-A42Y_T	SKCM	Other cancers	-0.132455504308966
TCGA-EB-A42Z_T	SKCM	Other cancers	-0.115315184494789
TCGA-EB-A430_T	SKCM	Other cancers	-0.060568104746711
TCGA-EB-A431_T	SKCM	Other cancers	-0.0801423517479612
TCGA-EB-A44N_T	SKCM	Other cancers	-0.111192961122969
TCGA-EB-A44O_T	SKCM	Other cancers	-0.125317284286916
TCGA-EB-A44P_T	SKCM	Other cancers	-0.0969078243616507
TCGA-EB-A44Q_T	SKCM	Other cancers	-0.0809353603661896
TCGA-EB-A44R_T	SKCM	Other cancers	-0.0827186307952726
TCGA-EB-A4IQ_T	SKCM	Other cancers	-0.130197303583544
TCGA-EB-A4IS_T	SKCM	Other cancers	-0.0896409663161123
TCGA-EB-A4OY_T	SKCM	Other cancers	-0.0983681983466921
TCGA-EB-A4OZ_T	SKCM	Other cancers	-0.102090566841613
TCGA-EB-A4P0_T	SKCM	Other cancers	-0.122756711740284
TCGA-EB-A4XL_T	SKCM	Other cancers	-0.118333783627392
TCGA-EB-A51B_T	SKCM	Other cancers	-0.136668252438234
TCGA-EB-A550_T	SKCM	Other cancers	-0.14427840714364
TCGA-EB-A551_T	SKCM	Other cancers	-0.0576239943205081
TCGA-EB-A553_T	SKCM	Other cancers	-0.0874242034359476
TCGA-EB-A57M_T	SKCM	Other cancers	-0.123346325298703
TCGA-EB-A5FP_T	SKCM	Other cancers	-0.103197547776388
TCGA-EB-A5KH_T	SKCM	Other cancers	-0.106713687105481
TCGA-EB-A5SE_T	SKCM	Other cancers	-0.0782600369937998
TCGA-EB-A5SF_T	SKCM	Other cancers	-0.176917022831274
TCGA-EB-A5SG_T	SKCM	Other cancers	-0.0528232174565118
TCGA-EB-A5SH_T	SKCM	Other cancers	-0.076709899225835
TCGA-EB-A5UL_T	SKCM	Other cancers	-0.0623880933661304
TCGA-EB-A5UM_T	SKCM	Other cancers	-0.0759452703349409
TCGA-EB-A5UN_T	SKCM	Other cancers	-0.0801617621800639
TCGA-EB-A5VU_T	SKCM	Other cancers	-0.151515316585663
TCGA-EB-A5VV_T	SKCM	Other cancers	-0.0348326498453413
TCGA-EB-A6L9_T	SKCM	Other cancers	-0.0536216344084236
TCGA-EB-A6QY_T	SKCM	Other cancers	-0.130970449179994
TCGA-EB-A6QZ_T	SKCM	Other cancers	-0.111565517183037
TCGA-EB-A6R0_T	SKCM	Other cancers	-0.107708931346323
TCGA-EB-A82B_T	SKCM	Other cancers	-0.0808101896690721
TCGA-EB-A82C_T	SKCM	Other cancers	-0.150989888117751
TCGA-EB-A85I_T	SKCM	Other cancers	-0.0897874963490242
TCGA-EB-A85J_T	SKCM	Other cancers	-0.0767697432938519
TCGA-EB-A97M_T	SKCM	Other cancers	-0.0737134426094389
TCGA-EC-A1NJ_T	UCEC	Other cancers	0.0048798047386398
TCGA-EC-A1QX_T	UCEC	Other cancers	0.0274163679319627
TCGA-EC-A24G_T	UCEC	Other cancers	0.00359946892165097
TCGA-ED-A459_T	LIHC	Other cancers	0.138300443545457
TCGA-ED-A4XI_T	LIHC	Other cancers	0.0968810290542123
TCGA-ED-A5KG_T	LIHC	Other cancers	-0.0141288981572268
TCGA-ED-A627_T	LIHC	Other cancers	0.0515900596924913
TCGA-ED-A66X_T	LIHC	Other cancers	0.0660347561393783
TCGA-ED-A66Y_T	LIHC	Other cancers	0.193171319696052
TCGA-ED-A7PX_T	LIHC	Other cancers	0.101495967022982
TCGA-ED-A7PY_T	LIHC	Other cancers	0.198621173546868
TCGA-ED-A7PZ_T	LIHC	Other cancers	0.166532082137458
TCGA-ED-A7XO_T	LIHC	Other cancers	0.077360820947299
TCGA-ED-A7XP_T	LIHC	Other cancers	0.127413225958137
TCGA-ED-A82E_T	LIHC	Other cancers	0.0678658753617769
TCGA-ED-A8O5_T	LIHC	Other cancers	0.178222579467645
TCGA-ED-A8O6_T	LIHC	Other cancers	0.202483835034472
TCGA-ED-A97K_T	LIHC	Other cancers	0.173982475162622
TCGA-EE-A17X_T	SKCM	Other cancers	-0.086866376268068
TCGA-EE-A17Y_T	SKCM	Other cancers	-0.105413331671958
TCGA-EE-A17Z_T	SKCM	Other cancers	-0.0988766367177875
TCGA-EE-A180_T	SKCM	Other cancers	-0.0951690085691553
TCGA-EE-A181_T	SKCM	Other cancers	-0.0771979351477976
TCGA-EE-A182_T	SKCM	Other cancers	-0.0950373882905277
TCGA-EE-A183_T	SKCM	Other cancers	-0.0549477510619858
TCGA-EE-A184_T	SKCM	Other cancers	-0.084971480756342
TCGA-EE-A185_T	SKCM	Other cancers	-0.10075829197571
TCGA-EE-A20B_T	SKCM	Other cancers	-0.0691392279677688
TCGA-EE-A20C_T	SKCM	Other cancers	-0.124275891821398
TCGA-EE-A20F_T	SKCM	Other cancers	-0.101091166931828
TCGA-EE-A20H_T	SKCM	Other cancers	-0.0726918179478691
TCGA-EE-A20I_T	SKCM	Other cancers	-0.079613533271935
TCGA-EE-A29A_T	SKCM	Other cancers	-0.12841187494599
TCGA-EE-A29B_T	SKCM	Other cancers	-0.0962683328222341
TCGA-EE-A29C_T	SKCM	Other cancers	-0.0913950719812906
TCGA-EE-A29D_T	SKCM	Other cancers	-0.0898692194756553
TCGA-EE-A29E_T	SKCM	Other cancers	-0.111366904254298
TCGA-EE-A29G_T	SKCM	Other cancers	-0.19427946527829
TCGA-EE-A29H_T	SKCM	Other cancers	-0.0888070715972855
TCGA-EE-A29L_T	SKCM	Other cancers	-0.0976782631341894
TCGA-EE-A29M_T	SKCM	Other cancers	-0.0580396788475711
TCGA-EE-A29N_T	SKCM	Other cancers	-0.0392652374348547
TCGA-EE-A29P_T	SKCM	Other cancers	-0.0601697726121291
TCGA-EE-A29Q_T	SKCM	Other cancers	-0.13076118445029
TCGA-EE-A29R_T	SKCM	Other cancers	-0.116387503031648
TCGA-EE-A29S_T	SKCM	Other cancers	-0.0686207715747669
TCGA-EE-A29T_T	SKCM	Other cancers	-0.0650810173437298
TCGA-EE-A29V_T	SKCM	Other cancers	-0.135761380000294
TCGA-EE-A29W_T	SKCM	Other cancers	-0.142309604441646
TCGA-EE-A29X_T	SKCM	Other cancers	-0.0763631485307192
TCGA-EE-A2A0_T	SKCM	Other cancers	-0.0500291071105297
TCGA-EE-A2A1_T	SKCM	Other cancers	-0.0591530280768923
TCGA-EE-A2A2_T	SKCM	Other cancers	-0.0916534041494989
TCGA-EE-A2A5_T	SKCM	Other cancers	-0.106498783280569
TCGA-EE-A2A6_T	SKCM	Other cancers	-0.0701887522486574
TCGA-EE-A2GB_T	SKCM	Other cancers	-0.090737428875333
TCGA-EE-A2GC_T	SKCM	Other cancers	-0.104698111388972
TCGA-EE-A2GD_T	SKCM	Other cancers	-0.0564680754935216
TCGA-EE-A2GE_T	SKCM	Other cancers	-0.0510735655042649
TCGA-EE-A2GH_T	SKCM	Other cancers	-0.0592961490035748
TCGA-EE-A2GI_T	SKCM	Other cancers	-0.0972330451803287
TCGA-EE-A2GJ_T	SKCM	Other cancers	-0.0880773465730296
TCGA-EE-A2GK_T	SKCM	Other cancers	-0.036817696291381
TCGA-EE-A2GL_T	SKCM	Other cancers	-0.0448537846485189
TCGA-EE-A2GM_T	SKCM	Other cancers	-0.0836706502796715
TCGA-EE-A2GN_T	SKCM	Other cancers	-0.0786697500039235
TCGA-EE-A2GO_T	SKCM	Other cancers	-0.177915935067922
TCGA-EE-A2GP_T	SKCM	Other cancers	-0.0941104117581808
TCGA-EE-A2GR_T	SKCM	Other cancers	-0.145600862179628
TCGA-EE-A2GS_T	SKCM	Other cancers	-0.0870965972418218
TCGA-EE-A2GT_T	SKCM	Other cancers	-0.0566981049459142
TCGA-EE-A2GU_T	SKCM	Other cancers	-0.0737092711669177
TCGA-EE-A2M5_T	SKCM	Other cancers	-0.122938424644768
TCGA-EE-A2M6_T	SKCM	Other cancers	-0.0765474081600572
TCGA-EE-A2M7_T	SKCM	Other cancers	-0.0801008527382405
TCGA-EE-A2M8_T	SKCM	Other cancers	-0.0579554412941775
TCGA-EE-A2MC_T	SKCM	Other cancers	-0.0784947981655365
TCGA-EE-A2MD_T	SKCM	Other cancers	-0.0873466853237345
TCGA-EE-A2ME_T	SKCM	Other cancers	-0.0398324874129274
TCGA-EE-A2MF_T	SKCM	Other cancers	-0.0905009047489481
TCGA-EE-A2MG_T	SKCM	Other cancers	-0.0636968821485289
TCGA-EE-A2MH_T	SKCM	Other cancers	-0.0566844808619461
TCGA-EE-A2MI_T	SKCM	Other cancers	-0.119187019020929
TCGA-EE-A2MJ_T	SKCM	Other cancers	-0.0687110370497944
TCGA-EE-A2MK_T	SKCM	Other cancers	-0.0929080923460834
TCGA-EE-A2ML_T	SKCM	Other cancers	-0.0774253324533408
TCGA-EE-A2MM_T	SKCM	Other cancers	-0.129511752361236
TCGA-EE-A2MN_T	SKCM	Other cancers	-0.0859078694669179
TCGA-EE-A2MP_T	SKCM	Other cancers	-0.0927548047237702
TCGA-EE-A2MQ_T	SKCM	Other cancers	-0.0775202893704703
TCGA-EE-A2MR_T	SKCM	Other cancers	-0.0633475131169712
TCGA-EE-A2MS_T	SKCM	Other cancers	-0.0795266962103445
TCGA-EE-A2MT_T	SKCM	Other cancers	-0.102165542629408
TCGA-EE-A2MU_T	SKCM	Other cancers	-0.061277766886087
TCGA-EE-A3AA_T	SKCM	Other cancers	-0.0590153194000919
TCGA-EE-A3AB_T	SKCM	Other cancers	-0.0698132247020807
TCGA-EE-A3AC_T	SKCM	Other cancers	-0.109421874348429
TCGA-EE-A3AD_T	SKCM	Other cancers	-0.141142067650973
TCGA-EE-A3AE_T	SKCM	Other cancers	-0.102427381778904
TCGA-EE-A3AF_T	SKCM	Other cancers	-0.0908456173624097
TCGA-EE-A3AG_T	SKCM	Other cancers	-0.169899408229099
TCGA-EE-A3AH_T	SKCM	Other cancers	-0.0874656863052405
TCGA-EE-A3J3_T	SKCM	Other cancers	-0.101489068448638
TCGA-EE-A3J4_T	SKCM	Other cancers	-0.0800183133571479
TCGA-EE-A3J5_T	SKCM	Other cancers	-0.0657138583014967
TCGA-EE-A3J7_T	SKCM	Other cancers	-0.0728179905896935
TCGA-EE-A3J8_T	SKCM	Other cancers	-0.0901871528755522
TCGA-EE-A3JA_T	SKCM	Other cancers	-0.115046928647971
TCGA-EE-A3JB_T	SKCM	Other cancers	-0.12421595846523
TCGA-EE-A3JD_T	SKCM	Other cancers	-0.0566024555055772
TCGA-EE-A3JE_T	SKCM	Other cancers	-0.0606864526516029
TCGA-EE-A3JH_T	SKCM	Other cancers	-0.0501241655845914
TCGA-EE-A3JI_T	SKCM	Other cancers	-0.0529935510617172
TCGA-EF-5830_T	READ	GI cancers	0.327190097888936
TCGA-EF-5831_T	READ	GI cancers	0.277302178561879
TCGA-EI-6506_T	READ	GI cancers	0.306620394037457
TCGA-EI-6507_T	READ	GI cancers	0.156879693658365
TCGA-EI-6508_T	READ	GI cancers	0.334807797240655
TCGA-EI-6509_T	READ	GI cancers	0.35209840149466
TCGA-EI-6510_T	READ	GI cancers	0.356418695087173
TCGA-EI-6511_T	READ	GI cancers	0.272066516385099
TCGA-EI-6512_T	READ	GI cancers	0.367312425660597
TCGA-EI-6513_T	READ	GI cancers	0.250415897077974
TCGA-EI-6514_T	READ	GI cancers	0.334381804171336
TCGA-EI-6881_T	READ	GI cancers	0.333858197107691
TCGA-EI-6882_T	READ	GI cancers	0.345422642001129
TCGA-EI-6883_T	READ	GI cancers	0.335008191818439
TCGA-EI-6884_T	READ	GI cancers	0.257433403904385
TCGA-EI-6885_T	READ	GI cancers	0.234096803195444
TCGA-EI-6917_T	READ	GI cancers	0.169261102037797
TCGA-EI-7002_T	READ	GI cancers	0.345088223078863
TCGA-EI-7004_T	READ	GI cancers	0.175278586528944
TCGA-EJ-5494_T	PRAD	Other cancers	0.0277670986866654
TCGA-EJ-5495_T	PRAD	Other cancers	-0.0229982669476136
TCGA-EJ-5496_T	PRAD	Other cancers	-0.0261697681754391
TCGA-EJ-5497_T	PRAD	Other cancers	-0.0271856381389692
TCGA-EJ-5498_T	PRAD	Other cancers	-0.051192159884611
TCGA-EJ-5499_T	PRAD	Other cancers	-0.0347387618161134
TCGA-EJ-5501_T	PRAD	Other cancers	-0.0694996601260682
TCGA-EJ-5502_T	PRAD	Other cancers	-0.0316370800862562
TCGA-EJ-5503_T	PRAD	Other cancers	-0.132677609300135
TCGA-EJ-5504_T	PRAD	Other cancers	0.0141985710064106
TCGA-EJ-5505_T	PRAD	Other cancers	-0.0139955598790827
TCGA-EJ-5506_T	PRAD	Other cancers	-0.104145092798115
TCGA-EJ-5507_T	PRAD	Other cancers	-0.00195143864676728
TCGA-EJ-5508_T	PRAD	Other cancers	-0.0175645279660551
TCGA-EJ-5509_T	PRAD	Other cancers	-0.0135491096673139
TCGA-EJ-5510_T	PRAD	Other cancers	-0.0580059749148517
TCGA-EJ-5511_T	PRAD	Other cancers	0.039110107184972
TCGA-EJ-5512_T	PRAD	Other cancers	-0.0395442193893668
TCGA-EJ-5514_T	PRAD	Other cancers	0.0166917927742956
TCGA-EJ-5515_T	PRAD	Other cancers	-0.122723461183386
TCGA-EJ-5516_T	PRAD	Other cancers	-0.0314942462072131
TCGA-EJ-5517_T	PRAD	Other cancers	0.0435074589149125
TCGA-EJ-5518_T	PRAD	Other cancers	0.0116349363000458
TCGA-EJ-5519_T	PRAD	Other cancers	0.0110157485987921
TCGA-EJ-5521_T	PRAD	Other cancers	0.0149807813169119
TCGA-EJ-5522_T	PRAD	Other cancers	-0.0200725961477803
TCGA-EJ-5524_T	PRAD	Other cancers	-0.00320764424470976
TCGA-EJ-5525_T	PRAD	Other cancers	0.0916470329782992
TCGA-EJ-5526_T	PRAD	Other cancers	-0.00388829370896682
TCGA-EJ-5527_T	PRAD	Other cancers	-0.0308939772734856
TCGA-EJ-5530_T	PRAD	Other cancers	0.071922631756685
TCGA-EJ-5531_T	PRAD	Other cancers	-0.073530773513134
TCGA-EJ-5532_T	PRAD	Other cancers	0.00000548625877416775
TCGA-EJ-5542_T	PRAD	Other cancers	-0.0000343482466358402
TCGA-EJ-7115_T	PRAD	Other cancers	0.00694671335140529
